Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2025-04-22,9.12,10.5,10.84,9.12,58177258,585382560.0,诺诚健华,09969,HK
2025-04-23,10.56,10.36,10.96,9.5,18980300,196914387.0,诺诚健华,09969,HK
2025-04-24,10.58,10.52,10.82,10.18,17371397,181803961.0,诺诚健华,09969,HK
2025-04-25,10.66,10.14,10.76,9.98,12234000,124815190.0,诺诚健华,09969,HK
2025-04-28,9.8,9.72,10.04,9.57,18020000,176199075.0,诺诚健华,09969,HK
2025-04-29,9.8,9.82,10.04,9.61,11054000,108693583.0,诺诚健华,09969,HK
2025-04-30,9.76,10.16,10.38,9.64,15088500,152776946.0,诺诚健华,09969,HK
2025-05-02,10.24,10.44,10.6,9.92,2049000,21118541.0,诺诚健华,09969,HK
2025-05-06,10.76,9.91,10.84,9.66,13195942,131711062.0,诺诚健华,09969,HK
2025-05-07,9.95,9.55,10.0,9.42,12501538,120598264.0,诺诚健华,09969,HK
2025-05-08,9.57,9.64,9.71,9.46,6155000,58948818.0,诺诚健华,09969,HK
2025-05-09,9.63,9.65,9.87,9.54,4203000,40583017.0,诺诚健华,09969,HK
2025-05-12,8.91,9.52,9.6,8.86,12624664,118453146.0,诺诚健华,09969,HK
2025-05-13,9.92,9.5,9.98,9.47,7790000,74768189.0,诺诚健华,09969,HK
2025-05-14,10.44,9.4,10.44,9.0,22538366,213181690.0,诺诚健华,09969,HK
2025-05-15,9.45,9.67,9.92,9.3,9110024,88724531.0,诺诚健华,09969,HK
2025-05-16,9.66,9.92,10.08,9.6,6853000,67776392.0,诺诚健华,09969,HK
2025-05-19,10.0,10.2,10.46,10.0,11102000,113723275.0,诺诚健华,09969,HK
2025-05-20,10.38,10.6,11.08,10.38,19336150,207499437.0,诺诚健华,09969,HK
2025-05-21,10.8,10.98,11.3,10.56,25395000,281224464.0,诺诚健华,09969,HK
2025-05-22,11.2,10.96,11.32,10.56,23456000,256561600.0,诺诚健华,09969,HK
2025-05-23,11.2,10.6,11.28,10.42,20170000,217095440.0,诺诚健华,09969,HK
2025-05-26,10.58,10.34,10.8,10.18,9642201,100302690.0,诺诚健华,09969,HK
2025-05-27,10.4,10.4,10.7,10.06,11153000,115188557.0,诺诚健华,09969,HK
2025-05-28,10.4,10.4,10.48,10.08,5307000,54651970.0,诺诚健华,09969,HK
2025-05-29,10.48,10.84,11.0,10.3,12101799,130474078.0,诺诚健华,09969,HK
2025-05-30,10.98,11.26,11.5,10.8,18406176,207077359.0,诺诚健华,09969,HK
2025-06-02,11.26,11.08,11.26,10.66,2668000,29077053.0,诺诚健华,09969,HK
2025-06-03,11.2,11.04,11.4,10.82,10753000,119149519.0,诺诚健华,09969,HK
2025-06-04,11.2,11.74,11.84,11.16,21446000,248802923.0,诺诚健华,09969,HK
2025-06-05,11.88,11.44,12.18,11.36,19159000,223859680.0,诺诚健华,09969,HK
2025-06-06,11.44,11.78,11.86,11.12,12493062,144133128.0,诺诚健华,09969,HK
2025-06-09,11.88,13.16,13.72,11.88,39526134,516485216.0,诺诚健华,09969,HK
2025-06-10,13.38,13.28,13.8,13.02,32925950,438195712.0,诺诚健华,09969,HK
2025-06-11,13.18,12.96,13.44,12.78,24903000,323615520.0,诺诚健华,09969,HK
2025-06-12,12.86,13.46,13.9,12.86,36670000,492359968.0,诺诚健华,09969,HK
2025-06-13,13.56,14.36,14.6,13.1,46174246,639044080.0,诺诚健华,09969,HK
2025-06-16,14.46,14.54,15.1,14.0,32053656,464537840.0,诺诚健华,09969,HK
2025-06-17,14.8,13.44,15.18,13.14,38119206,525984656.0,诺诚健华,09969,HK
2025-06-18,13.44,13.28,13.62,13.1,14108000,187616288.0,诺诚健华,09969,HK
2025-06-19,13.4,12.94,13.84,12.56,20812000,270665616.0,诺诚健华,09969,HK
2025-06-20,12.94,12.94,13.02,12.58,20503000,263233604.0,诺诚健华,09969,HK
2025-06-23,12.84,13.1,13.24,12.4,16782000,215947950.0,诺诚健华,09969,HK
2025-06-24,13.3,13.52,13.66,12.88,15142821,202925460.0,诺诚健华,09969,HK
2025-06-25,13.52,13.76,14.1,13.4,15407993,212165161.0,诺诚健华,09969,HK
2025-06-26,13.7,13.38,13.7,13.0,15512400,205985804.0,诺诚健华,09969,HK
2025-06-27,13.58,13.3,13.68,12.86,13333000,175756788.0,诺诚健华,09969,HK
2025-06-30,13.32,13.1,13.44,12.72,15875000,206387208.0,诺诚健华,09969,HK
2025-07-02,13.5,12.96,13.7,12.6,18213800,236203672.0,诺诚健华,09969,HK
2025-07-03,12.96,13.3,13.7,12.76,18784100,251360803.0,诺诚健华,09969,HK
2025-07-04,13.3,13.72,13.9,12.96,13849000,187241190.0,诺诚健华,09969,HK
2025-07-07,13.7,13.1,13.9,13.0,15820000,210717248.0,诺诚健华,09969,HK
2025-07-08,13.2,12.98,13.46,12.82,9149794,119148654.0,诺诚健华,09969,HK
2025-07-09,13.12,13.54,13.66,12.74,17513000,234365205.0,诺诚健华,09969,HK
2025-07-10,13.52,13.84,14.14,13.38,16633476,229433482.0,诺诚健华,09969,HK
2025-07-11,13.9,15.96,16.3,13.74,64673024,998199968.0,诺诚健华,09969,HK
2025-07-14,15.96,16.4,16.48,15.58,25560684,412480736.0,诺诚健华,09969,HK
2025-07-15,16.78,17.46,17.84,16.36,30664144,530377984.0,诺诚健华,09969,HK
2025-07-16,17.56,17.86,18.14,17.3,17376526,308135728.0,诺诚健华,09969,HK
2025-07-17,17.8,18.24,18.48,17.44,22642420,407456080.0,诺诚健华,09969,HK
2025-07-18,18.52,18.66,19.0,18.04,17206445,319140544.0,诺诚健华,09969,HK
2025-07-21,18.66,18.18,18.82,17.92,14719000,267336623.0,诺诚健华,09969,HK
2025-07-22,18.26,18.44,19.48,17.9,15979118,301098576.0,诺诚健华,09969,HK
2025-07-23,18.42,17.78,18.44,17.42,25666106,456717344.0,诺诚健华,09969,HK
2025-07-24,17.78,17.94,18.3,17.6,9351890,167203712.0,诺诚健华,09969,HK
2025-07-25,18.0,17.74,18.16,17.34,11454000,202318767.0,诺诚健华,09969,HK
2025-07-28,17.8,18.2,18.36,17.3,15295342,273121712.0,诺诚健华,09969,HK
2025-07-29,18.38,18.84,19.06,18.04,18181060,339369424.0,诺诚健华,09969,HK
2025-07-30,18.84,18.24,19.2,17.76,18545000,341834976.0,诺诚健华,09969,HK
2025-07-31,18.14,18.02,18.82,17.8,9263010,168514018.0,诺诚健华,09969,HK
2025-08-01,17.74,17.58,18.4,17.34,10524374,185768715.0,诺诚健华,09969,HK
2025-08-04,17.4,17.85,18.11,17.15,9303925,164038096.0,诺诚健华,09969,HK
2025-08-05,17.98,19.24,19.27,17.98,22530278,424671600.0,诺诚健华,09969,HK
2025-08-06,19.31,19.0,19.93,18.85,15162000,291597664.0,诺诚健华,09969,HK
2025-08-07,18.88,17.64,18.88,17.12,26605469,471895616.0,诺诚健华,09969,HK
2025-08-08,17.85,17.42,17.85,17.0,14981410,259603156.0,诺诚健华,09969,HK
2025-08-11,17.29,17.61,17.76,16.94,14140764,246589588.0,诺诚健华,09969,HK
2025-08-12,17.6,17.27,17.96,17.06,11371240,196284645.0,诺诚健华,09969,HK
2025-08-13,17.4,18.0,18.44,17.31,11902236,213660753.0,诺诚健华,09969,HK
2025-08-14,18.05,18.41,18.85,17.97,10989100,203422768.0,诺诚健华,09969,HK
2025-08-15,18.41,19.6,19.78,18.0,27945344,538016368.0,诺诚健华,09969,HK
2025-08-18,19.39,20.0,20.44,19.25,21721200,429443920.0,诺诚健华,09969,HK
